burnt_area,dsr,fwi,bui,isi,ffmc,dmc,dc,day,month,year
150.6867,4.95001029695074,16.8381829075019,141.138608576457,3.76651096343994,82.5332686106364,116.380336062113,494.43914642334,1,Oct,2009
437.613999999999,9.14833828528722,25.6514139238993,143.591503957113,6.56924032052358,88.9309034220378,118.771816724141,496.993073933919,2,Oct,2009
329.517499999999,8.9793447637558,25.814334602356,145.886665166219,6.53166301091512,89.5706336975098,120.998583958944,499.565324707031,3,Oct,2009
374.634699999999,10.226232380916,26.8068738189961,144.563297780355,7.15205068577702,85.9090334828695,118.679814631144,500.556554361979,4,Oct,2009
18.3508,12.0762506555735,28.3175359850129,139.363967704773,8.0275563476483,84.0907480621338,111.75032157898,500.777034098307,5,Oct,2009
0.1551,2.12547316263667,8.12064303900736,91.9847322718302,1.89856776056811,59.1345236078898,62.7620098654429,461.190285491943,6,Oct,2009
0.305,0.0900284985318376,1.11901547047775,51.2276044050852,0.359232110041194,44.1193029658,31.0180780061086,395.005583384832,7,Oct,2009
2.4581,0.127463043848034,1.55586490954583,39.8361597911517,0.554093736112118,55.7681937281291,23.4738878925641,373.777317007383,8,Oct,2009
3.6357,0.545435225422649,4.10106796214978,41.6961247158051,1.48383953173955,73.4982903289795,24.6870358769099,375.930787854195,9,Oct,2009
24.5091,2.12986645600138,10.0077104785045,44.3424693314234,3.85562173406283,83.7135924784343,26.4496891975403,378.381395413081,10,Oct,2009
9.8399,3.5392771520714,13.683779279391,47.4629825814565,5.46375476519267,87.5286914571126,28.5799045483271,381.033076858521,11,Oct,2009
31.0328,5.29942838847637,17.8423586376508,50.9714271863302,7.47455182711283,89.466008199056,31.0377686214447,383.776153806051,12,Oct,2009
80.5941,7.46949537316958,22.278762922287,54.4534734662374,9.88011001269023,90.7792692057292,33.5490416622162,386.287647838593,13,Oct,2009
78.8709,5.09346007108688,17.8903732426961,57.6392390886943,6.89212252934774,90.8197820536296,35.9003469022115,388.828414115906,14,Oct,2009
540.656899999999,6.03590016682943,20.2850860881805,60.8595831680298,8.05817963123322,91.019265238444,38.3361448987325,391.329821853638,15,Oct,2009
809.390699999998,11.5682450946172,28.2982283592224,64.2469613456726,12.450964384079,92.386694132487,40.9628656260173,393.665494168599,16,Oct,2009
447.794399999999,7.43368509292603,22.3949442863464,67.2556888198853,8.43938811620077,92.1610551961263,43.3447541300456,395.98166200002,17,Oct,2009
616.172599999998,8.10491376876831,23.8691292349498,70.4515346781413,8.9182797908783,92.6163215128581,45.916908047994,398.300655721029,18,Oct,2009
503.735899999999,10.5859190233548,27.5025013033549,72.9698991012573,10.6664490731557,91.2662528991699,47.9524379730225,400.510486577352,19,Oct,2009
0.2607,0.0658847352243993,0.700156467385435,39.0751969401042,0.319127683350816,41.6537426249186,23.076815071106,345.580924440225,20,Oct,2009
0.005,0.0307779731797857,0.605183978926604,28.7916024065018,0.303806233965734,40.8910484949748,16.4070773061117,332.896870465279,21,Oct,2009
0.0205,0.0395197357200204,0.86677190818591,16.6103181083997,0.645603528122107,51.3712707901001,9.14113608598709,282.72572426637,22,Oct,2009
3.3084,0.0656131930663635,1.32323121142884,18.2493183016777,1.06734083700925,68.9652249654134,10.0927995570501,284.769915559292,23,Oct,2009
1.9972,0.283080947731447,2.90414785856692,19.5286888833841,1.70784391761059,72.8936005274455,10.7787523561716,286.251000281175,24,Oct,2009
3.5311,0.416931506742746,3.4980080156864,20.8160042560101,1.86081411469557,71.7759406089783,11.5338545138389,287.803621834914,25,Oct,2009
2.3464,0.970251789109037,6.1461490815257,23.1638713677724,3.19495832594732,79.4146453603109,12.9993021651109,290.221758685112,26,Oct,2009
0.9358,1.44914448381479,7.80194454630216,25.6919395041466,4.01334010402362,83.8735698954264,14.6233734401067,292.640007003148,27,Oct,2009
16.4124,2.83794014338404,12.31998564442,28.2591011285782,6.77531612237295,86.6321799214681,16.3427041467031,295.102271684011,28,Oct,2009
1.3613,1.67909537594765,9.45297713677089,30.2306808567047,4.76963407357534,86.5262465413412,17.6702323627472,297.442451896668,29,Oct,2009
0.6331,1.18009903525313,7.92391597827276,32.0708747259776,3.84398898601532,86.2475969950358,18.9149123001099,299.754006608327,30,Oct,2009
12.3518,1.40533835905915,8.1348929665486,34.0393728065491,3.59003722866376,85.5470844014486,20.2417229032517,302.067865467072,31,Oct,2009
11.4101,1.69048759083048,9.12776272907271,34.9831230195363,3.92227961321982,81.0636779658,20.8029279677073,303.404758148193,1,Nov,2009
12.0806,3.13848391788033,11.6029203237345,34.0014181868235,5.20066515336434,74.5311657460531,20.1076769105593,300.453351273537,2,Nov,2009
6.0955,2.25297867394052,9.90718750834465,35.2811065562566,4.26328205426534,80.0446718851725,20.9798685391744,301.851146284739,3,Nov,2009
10.0496,2.53804345124925,10.741308779493,35.5185899843772,4.64048233270645,77.2076401519775,21.0810348550479,302.117900154193,4,Nov,2009
22.616,3.89436687913305,13.8734576892898,36.5543741771579,6.22082182598029,76.7924322636922,21.7176726308465,303.124617132743,5,Nov,2009
0.5311,2.18098145420566,9.26451526454737,36.2832323718071,3.61791370944857,71.0094389088949,21.5588918463389,303.623094913165,6,Nov,2009
